Year,Month,Product ID,Category,Region,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing
2022.0,1.0,P0014,Electronics,South,241.0,24.0,242.04,44.65,0.0,Snowy,0.0,42.28
2022.0,1.0,P0015,Furniture,North,144.0,192.0,151.74,45.52,15.0,Snowy,0.0,46.33
2022.0,1.0,P0016,Toys,South,58.0,191.0,77.75,16.44,15.0,Rainy,0.0,17.7
2022.0,1.0,P0017,Furniture,North,418.0,171.0,437.61,75.53,15.0,Cloudy,1.0,77.13
2022.0,1.0,P0018,Clothing,North,274.0,195.0,281.54,20.72,5.0,Cloudy,1.0,20.27
2022.0,1.0,P0019,Toys,West,110.0,76.0,129.25,56.42,10.0,Sunny,0.0,56.84
2022.0,1.0,P0020,Electronics,West,333.0,72.0,333.12,62.7,15.0,Snowy,0.0,60.86
2022.0,1.0,P0001,Clothing,North,6.0,147.0,7.29,42.12,0.0,Sunny,0.0,46.51
2022.0,1.0,P0002,Furniture,West,188.0,200.0,200.13,26.76,10.0,Sunny,1.0,23.06
2022.0,1.0,P0003,Furniture,West,201.0,164.0,191.15,15.89,10.0,Rainy,0.0,10.92
2022.0,1.0,P0004,Furniture,North,108.0,89.0,105.34,35.02,15.0,Rainy,1.0,34.81
2022.0,1.0,P0005,Groceries,West,94.0,44.0,90.4,71.51,0.0,Rainy,1.0,71.49
2022.0,1.0,P0006,Furniture,North,28.0,145.0,33.81,59.59,20.0,Sunny,0.0,64.32
2022.0,1.0,P0007,Toys,East,70.0,48.0,69.87,85.49,5.0,Sunny,0.0,82.19
2022.0,1.0,P0008,Groceries,West,53.0,50.0,60.63,76.08,15.0,Sunny,0.0,72.57
2022.0,1.0,P0009,Furniture,South,29.0,157.0,45.21,61.5,0.0,Sunny,0.0,63.52
2022.0,1.0,P0010,Electronics,South,69.0,121.0,74.49,30.89,5.0,Cloudy,0.0,29.15
2022.0,1.0,P0011,Groceries,West,201.0,67.0,195.03,58.66,20.0,Snowy,0.0,58.5
2022.0,1.0,P0012,Toys,West,405.0,175.0,424.34,69.5,0.0,Cloudy,0.0,67.32
2022.0,1.0,P0013,Electronics,East,3.0,41.0,1.28,54.68,0.0,Snowy,1.0,53.19
2022.0,1.0,P0014,Clothing,South,6.0,102.0,20.39,90.19,20.0,Cloudy,0.0,93.29
2022.0,1.0,P0015,Clothing,West,58.0,43.0,53.75,46.7,15.0,Rainy,1.0,49.54
2022.0,1.0,P0016,Clothing,North,22.0,176.0,39.41,55.42,20.0,Rainy,0.0,52.25
2022.0,1.0,P0017,Clothing,West,320.0,138.0,311.88,78.35,15.0,Sunny,0.0,79.66
2022.0,1.0,P0018,Furniture,South,221.0,94.0,213.98,82.86,15.0,Snowy,0.0,85.23
2022.0,1.0,P0019,Electronics,West,23.0,194.0,32.78,25.73,20.0,Rainy,1.0,21.76
2022.0,1.0,P0020,Electronics,East,109.0,100.0,116.54,76.38,20.0,Snowy,1.0,74.88
2022.0,1.0,P0001,Electronics,East,45.0,129.0,41.43,54.34,0.0,Rainy,1.0,53.68
2022.0,1.0,P0002,Furniture,West,94.0,183.0,89.52,80.99,0.0,Rainy,0.0,83.43
2022.0,1.0,P0003,Groceries,West,175.0,25.0,193.59,42.72,0.0,Rainy,0.0,38.37
2022.0,1.0,P0004,Clothing,West,136.0,31.0,138.52,99.09,10.0,Cloudy,0.0,103.69
2022.0,1.0,P0005,Clothing,East,107.0,59.0,108.84,94.44,10.0,Rainy,0.0,91.83
2022.0,1.0,P0006,Toys,East,89.0,84.0,91.04,58.61,20.0,Sunny,1.0,60.13
2022.0,1.0,P0007,Furniture,West,81.0,100.0,80.74,45.72,5.0,Rainy,0.0,47.8
2022.0,1.0,P0008,Electronics,North,43.0,37.0,47.42,59.22,15.0,Sunny,0.0,55.57
2022.0,1.0,P0009,Clothing,North,233.0,151.0,240.92,70.91,15.0,Rainy,1.0,67.24
2022.0,1.0,P0010,Clothing,East,386.0,89.0,384.19,16.38,0.0,Cloudy,1.0,14.52
2022.0,1.0,P0011,Clothing,West,37.0,149.0,35.77,90.11,5.0,Rainy,0.0,94.55
2022.0,1.0,P0012,Clothing,East,206.0,103.0,203.22,29.01,5.0,Rainy,0.0,29.39
2022.0,1.0,P0013,Groceries,South,37.0,129.0,54.63,11.67,5.0,Snowy,0.0,12.67
2022.0,1.0,P0014,Clothing,South,116.0,155.0,113.02,33.62,10.0,Rainy,0.0,38.45
2022.0,1.0,P0015,Electronics,North,309.0,150.0,305.23,87.25,15.0,Snowy,0.0,87.55
2022.0,1.0,P0016,Furniture,South,186.0,181.0,179.93,47.55,0.0,Cloudy,0.0,45.4
2022.0,1.0,P0017,Clothing,South,59.0,124.0,49.97,94.4,10.0,Cloudy,0.0,91.19
2022.0,1.0,P0018,Clothing,West,139.0,178.0,145.14,38.1,10.0,Cloudy,0.0,36.76
2022.0,1.0,P0019,Toys,East,25.0,108.0,36.78,71.45,10.0,Rainy,0.0,68.39
2022.0,1.0,P0020,Furniture,West,356.0,143.0,371.86,30.99,20.0,Rainy,0.0,28.33
2022.0,1.0,P0001,Clothing,East,204.0,88.0,202.45,31.82,10.0,Cloudy,1.0,33.04
2022.0,1.0,P0002,Groceries,North,331.0,49.0,330.5,99.84,20.0,Sunny,1.0,96.92
2022.0,1.0,P0003,Groceries,North,52.0,127.0,56.63,81.55,15.0,Snowy,0.0,80.98
2022.0,1.0,P0004,Furniture,North,175.0,28.0,166.11,20.2,20.0,Rainy,1.0,19.15
2022.0,1.0,P0005,Electronics,West,210.0,153.0,213.34,25.24,20.0,Cloudy,1.0,27.65
2022.0,1.0,P0006,Clothing,North,29.0,23.0,28.38,41.2,20.0,Cloudy,1.0,38.1
2022.0,1.0,P0007,Toys,North,82.0,177.0,86.28,61.03,0.0,Sunny,0.0,60.86
2022.0,1.0,P0008,Clothing,South,71.0,128.0,89.7,80.21,20.0,Rainy,0.0,78.7
2022.0,1.0,P0009,Toys,West,168.0,141.0,178.08,24.63,20.0,Rainy,1.0,27.39
2022.0,1.0,P0010,Electronics,South,50.0,87.0,68.65,77.8,0.0,Cloudy,0.0,75.62
2022.0,1.0,P0011,Furniture,North,117.0,148.0,135.3,86.62,15.0,Snowy,0.0,89.33
2022.0,1.0,P0012,Groceries,South,89.0,108.0,92.19,51.37,5.0,Cloudy,0.0,55.02
2022.0,1.0,P0013,Electronics,North,178.0,46.0,175.13,34.5,5.0,Snowy,0.0,30.13
2022.0,1.0,P0014,Groceries,West,159.0,143.0,159.83,78.42,10.0,Sunny,0.0,74.87
2022.0,1.0,P0015,Electronics,West,230.0,159.0,234.2,34.5,10.0,Rainy,1.0,38.93
2022.0,1.0,P0016,Toys,North,6.0,194.0,19.66,37.75,5.0,Cloudy,1.0,39.79
2022.0,1.0,P0017,Clothing,North,148.0,173.0,144.72,18.95,20.0,Cloudy,0.0,17.94
2022.0,1.0,P0018,Clothing,West,224.0,122.0,226.01,76.19,10.0,Rainy,0.0,77.91
2022.0,1.0,P0019,Clothing,West,19.0,61.0,27.2,82.84,15.0,Rainy,1.0,78.4
2022.0,1.0,P0020,Groceries,South,155.0,177.0,154.7,77.59,0.0,Cloudy,0.0,78.87
2022.0,1.0,P0001,Toys,South,104.0,189.0,100.32,92.92,0.0,Snowy,0.0,97.59
2022.0,1.0,P0002,Toys,East,63.0,155.0,77.52,26.45,10.0,Snowy,0.0,24.61
2022.0,1.0,P0003,Clothing,West,164.0,33.0,169.01,14.77,0.0,Cloudy,1.0,17.97
2022.0,1.0,P0004,Groceries,North,69.0,143.0,67.99,43.89,5.0,Sunny,0.0,48.34
2022.0,1.0,P0005,Furniture,West,13.0,150.0,26.65,72.92,5.0,Rainy,1.0,77.6
2022.0,1.0,P0006,Electronics,South,176.0,29.0,189.61,66.77,10.0,Rainy,1.0,66.38
2022.0,1.0,P0007,Toys,East,152.0,141.0,161.91,66.26,0.0,Sunny,1.0,62.28
2022.0,1.0,P0008,Clothing,West,0.0,33.0,-3.55,55.07,0.0,Cloudy,0.0,51.15
2022.0,1.0,P0009,Electronics,West,33.0,51.0,30.37,28.91,5.0,Cloudy,1.0,28.56
2022.0,1.0,P0010,Toys,West,3.0,124.0,17.98,82.89,0.0,Snowy,0.0,82.08
2022.0,1.0,P0011,Furniture,East,327.0,35.0,323.43,54.17,20.0,Snowy,0.0,50.14
2022.0,1.0,P0012,Clothing,South,146.0,185.0,147.2,33.72,20.0,Rainy,0.0,35.63
2022.0,1.0,P0013,Furniture,West,38.0,112.0,47.44,88.96,15.0,Cloudy,1.0,88.07
2022.0,1.0,P0014,Groceries,North,106.0,54.0,119.61,37.0,15.0,Rainy,0.0,36.54
2022.0,1.0,P0015,Electronics,North,297.0,102.0,309.41,86.0,15.0,Cloudy,1.0,89.39
2022.0,1.0,P0016,Furniture,East,31.0,95.0,50.56,55.14,5.0,Cloudy,1.0,51.15
2022.0,1.0,P0017,Groceries,North,18.0,191.0,25.03,54.14,10.0,Cloudy,0.0,51.21
2022.0,1.0,P0018,Electronics,East,296.0,58.0,309.76,70.22,15.0,Sunny,1.0,69.04
2022.0,1.0,P0019,Furniture,East,444.0,37.0,444.13,86.87,20.0,Snowy,0.0,89.3
2022.0,1.0,P0020,Furniture,South,153.0,96.0,158.81,98.16,15.0,Sunny,0.0,97.52
2022.0,1.0,P0001,Toys,South,314.0,194.0,326.23,47.51,10.0,Snowy,0.0,50.09
2022.0,1.0,P0002,Toys,South,91.0,69.0,109.24,96.59,5.0,Snowy,1.0,98.29
2022.0,1.0,P0003,Electronics,North,241.0,134.0,255.29,94.79,5.0,Rainy,0.0,95.96
2022.0,1.0,P0004,Toys,West,21.0,167.0,39.03,95.01,15.0,Rainy,1.0,99.32
2022.0,1.0,P0005,Groceries,North,75.0,144.0,77.77,53.94,5.0,Snowy,1.0,55.88
2022.0,1.0,P0006,Electronics,East,138.0,167.0,129.28,51.45,15.0,Rainy,0.0,55.3
2022.0,1.0,P0007,Clothing,East,46.0,82.0,53.42,97.34,0.0,Sunny,1.0,95.07
2022.0,1.0,P0008,Clothing,North,105.0,86.0,115.53,93.03,15.0,Rainy,1.0,91.01
2022.0,1.0,P0009,Electronics,North,37.0,29.0,35.64,29.62,15.0,Snowy,1.0,31.49
2022.0,1.0,P0010,Groceries,East,23.0,90.0,32.22,29.43,5.0,Snowy,0.0,32.95
2022.0,1.0,P0011,Groceries,West,62.0,53.0,73.3,67.49,0.0,Cloudy,1.0,66.29
2022.0,1.0,P0012,Electronics,East,19.0,99.0,20.63,88.2,15.0,Rainy,0.0,84.3
2022.0,1.0,P0013,Electronics,North,58.0,113.0,56.29,17.36,5.0,Snowy,1.0,13.02
2022.0,1.0,P0014,Clothing,West,33.0,128.0,28.41,17.13,15.0,Cloudy,1.0,13.86
2022.0,1.0,P0015,Clothing,East,159.0,93.0,159.48,97.74,15.0,Cloudy,0.0,100.84
2022.0,1.0,P0016,Clothing,West,14.0,45.0,27.21,74.04,15.0,Sunny,0.0,78.64
2022.0,1.0,P0017,Clothing,East,52.0,173.0,49.58,69.15,15.0,Rainy,1.0,70.49
2022.0,1.0,P0018,Furniture,East,37.0,148.0,54.95,14.94,15.0,Sunny,0.0,14.69
2022.0,1.0,P0019,Electronics,South,227.0,170.0,238.75,72.52,15.0,Snowy,1.0,74.68
2022.0,1.0,P0020,Furniture,North,219.0,99.0,233.98,79.94,10.0,Snowy,1.0,82.61
2022.0,1.0,P0001,Toys,North,168.0,192.0,169.9,79.47,20.0,Rainy,0.0,77.09
2022.0,1.0,P0002,Electronics,South,113.0,119.0,122.87,38.97,10.0,Snowy,1.0,39.36
2022.0,1.0,P0003,Furniture,West,21.0,56.0,19.63,30.67,20.0,Rainy,1.0,26.08
2022.0,1.0,P0004,Electronics,North,64.0,156.0,83.42,91.29,0.0,Cloudy,0.0,95.37
2022.0,1.0,P0005,Electronics,North,99.0,117.0,97.28,79.42,15.0,Sunny,0.0,79.53
2022.0,1.0,P0006,Groceries,South,204.0,95.0,195.3,43.25,10.0,Sunny,1.0,46.79
2022.0,1.0,P0007,Clothing,East,8.0,81.0,24.27,42.01,0.0,Sunny,1.0,42.25
2022.0,1.0,P0008,Furniture,North,7.0,20.0,16.78,85.9,5.0,Snowy,0.0,87.97
2022.0,1.0,P0009,Clothing,South,3.0,124.0,21.65,72.82,15.0,Cloudy,1.0,69.2
2022.0,1.0,P0010,Furniture,South,6.0,77.0,-0.11,34.77,15.0,Snowy,0.0,33.56
2022.0,1.0,P0011,Furniture,North,86.0,62.0,98.65,66.94,20.0,Sunny,1.0,70.62
2022.0,1.0,P0012,Furniture,East,328.0,97.0,329.15,83.85,0.0,Rainy,0.0,88.8
2022.0,1.0,P0013,Toys,East,63.0,79.0,53.02,78.14,5.0,Cloudy,0.0,79.39
2022.0,1.0,P0014,Groceries,North,104.0,183.0,96.74,56.87,0.0,Snowy,1.0,52.16
2022.0,1.0,P0015,Clothing,West,89.0,149.0,84.22,47.97,0.0,Snowy,1.0,46.72
2022.0,1.0,P0016,Furniture,West,114.0,148.0,129.96,56.47,0.0,Snowy,1.0,56.87
2022.0,1.0,P0017,Clothing,North,10.0,198.0,22.96,57.77,15.0,Cloudy,1.0,59.25
2022.0,1.0,P0018,Groceries,South,127.0,110.0,133.78,99.79,10.0,Snowy,1.0,101.06
2022.0,1.0,P0019,Toys,East,194.0,190.0,192.78,80.22,15.0,Rainy,1.0,75.39
2022.0,1.0,P0020,Electronics,North,151.0,28.0,150.95,29.89,15.0,Sunny,1.0,29.79
2022.0,1.0,P0001,Toys,North,39.0,149.0,35.68,46.26,20.0,Rainy,0.0,48.81
2022.0,1.0,P0002,Furniture,East,95.0,90.0,108.83,96.09,15.0,Cloudy,1.0,91.75
2022.0,1.0,P0003,Furniture,West,31.0,80.0,44.78,96.29,0.0,Cloudy,1.0,91.64
2022.0,1.0,P0004,Clothing,East,4.0,156.0,23.49,60.78,20.0,Rainy,1.0,62.27
2022.0,1.0,P0005,Clothing,North,286.0,179.0,291.93,38.17,15.0,Snowy,0.0,39.05
2022.0,1.0,P0006,Clothing,West,145.0,35.0,163.13,48.26,15.0,Rainy,0.0,48.19
2022.0,1.0,P0007,Groceries,North,104.0,165.0,103.65,25.58,5.0,Cloudy,1.0,24.76
2022.0,1.0,P0008,Toys,North,190.0,94.0,197.93,17.82,10.0,Cloudy,0.0,15.65
2022.0,1.0,P0009,Furniture,West,200.0,75.0,206.11,28.98,20.0,Snowy,1.0,31.75
2022.0,1.0,P0010,Electronics,East,82.0,111.0,91.86,73.59,5.0,Cloudy,0.0,69.41
2022.0,1.0,P0011,Clothing,South,119.0,129.0,137.27,57.96,20.0,Sunny,1.0,60.72
2022.0,1.0,P0012,Groceries,South,141.0,176.0,156.95,46.66,0.0,Rainy,0.0,43.93
2022.0,1.0,P0013,Groceries,North,29.0,62.0,21.05,66.05,20.0,Rainy,1.0,64.08
2022.0,1.0,P0014,Electronics,South,309.0,110.0,300.87,82.95,15.0,Sunny,1.0,82.11
2022.0,1.0,P0015,Electronics,South,95.0,141.0,101.13,22.29,15.0,Snowy,1.0,19.97
2022.0,1.0,P0016,Groceries,East,14.0,79.0,32.26,77.84,15.0,Rainy,0.0,79.21
2022.0,1.0,P0017,Clothing,East,400.0,55.0,412.14,10.15,0.0,Sunny,1.0,9.8
2022.0,1.0,P0018,Electronics,South,167.0,64.0,158.97,69.07,15.0,Cloudy,1.0,67.45
2022.0,1.0,P0019,Groceries,East,96.0,70.0,113.57,27.43,0.0,Sunny,0.0,25.35
2022.0,1.0,P0020,Electronics,South,205.0,120.0,215.67,76.86,15.0,Cloudy,1.0,79.76
2022.0,1.0,P0001,Toys,South,6.0,84.0,-2.04,60.36,5.0,Rainy,1.0,59.95
2022.0,1.0,P0002,Toys,South,448.0,163.0,466.49,39.15,5.0,Snowy,0.0,37.51
2022.0,1.0,P0003,Electronics,East,67.0,44.0,70.23,31.0,10.0,Cloudy,0.0,34.81
2022.0,1.0,P0004,Furniture,North,29.0,63.0,47.58,19.32,20.0,Snowy,1.0,23.64
2022.0,1.0,P0005,Electronics,East,129.0,175.0,119.96,60.15,20.0,Sunny,1.0,57.72
2022.0,1.0,P0006,Clothing,North,32.0,34.0,44.59,30.51,15.0,Rainy,0.0,30.36
2022.0,1.0,P0007,Groceries,North,345.0,139.0,351.19,65.87,15.0,Snowy,1.0,67.61
2022.0,1.0,P0008,Furniture,North,39.0,36.0,40.35,64.04,5.0,Cloudy,0.0,65.98
2022.0,1.0,P0009,Electronics,North,162.0,127.0,158.96,74.48,15.0,Cloudy,1.0,69.69
2022.0,1.0,P0010,Electronics,East,116.0,163.0,111.75,72.65,5.0,Rainy,1.0,72.17
2022.0,1.0,P0011,Toys,North,170.0,21.0,170.13,54.66,0.0,Sunny,0.0,52.58
2022.0,1.0,P0012,Toys,West,78.0,55.0,84.14,39.19,5.0,Sunny,1.0,36.9
2022.0,1.0,P0013,Groceries,East,136.0,54.0,127.44,86.78,10.0,Sunny,1.0,89.17
2022.0,1.0,P0014,Clothing,East,132.0,26.0,132.99,43.4,0.0,Cloudy,0.0,45.48
2022.0,1.0,P0015,Clothing,West,18.0,102.0,14.56,83.43,15.0,Sunny,0.0,82.19
2022.0,1.0,P0016,Electronics,North,40.0,190.0,37.92,16.59,20.0,Cloudy,0.0,15.08
2022.0,1.0,P0017,Toys,North,86.0,113.0,89.87,93.44,15.0,Sunny,1.0,90.24
2022.0,1.0,P0018,Toys,North,18.0,172.0,26.08,11.98,20.0,Sunny,1.0,12.84
2022.0,1.0,P0019,Electronics,South,197.0,21.0,203.22,32.6,0.0,Sunny,1.0,30.33
2022.0,1.0,P0020,Clothing,South,60.0,141.0,58.53,28.87,15.0,Snowy,0.0,29.0
2022.0,1.0,P0001,Furniture,East,80.0,190.0,78.64,17.27,15.0,Snowy,1.0,21.79
2022.0,1.0,P0002,Groceries,West,310.0,157.0,308.77,82.04,10.0,Rainy,0.0,83.15
2022.0,1.0,P0003,Groceries,East,1.0,101.0,10.7,69.18,10.0,Rainy,1.0,66.84
2022.0,1.0,P0004,Toys,South,70.0,178.0,81.75,61.99,15.0,Cloudy,0.0,59.74
2022.0,1.0,P0005,Toys,East,254.0,44.0,262.28,31.66,0.0,Cloudy,0.0,33.73
2022.0,1.0,P0006,Toys,East,135.0,94.0,154.63,10.7,15.0,Snowy,0.0,8.63
2022.0,1.0,P0007,Electronics,North,245.0,35.0,250.89,82.49,15.0,Cloudy,0.0,79.53
2022.0,1.0,P0008,Groceries,West,122.0,164.0,135.25,13.38,10.0,Cloudy,1.0,18.17
2022.0,1.0,P0009,Clothing,East,26.0,145.0,19.26,99.4,15.0,Snowy,0.0,99.92
2022.0,1.0,P0010,Toys,North,25.0,52.0,37.05,80.1,0.0,Snowy,1.0,75.75
2022.0,1.0,P0011,Toys,West,24.0,27.0,25.87,40.19,10.0,Rainy,0.0,40.99
2022.0,1.0,P0012,Furniture,North,9.0,129.0,17.74,28.44,20.0,Snowy,0.0,31.73
2022.0,1.0,P0013,Toys,North,80.0,163.0,78.09,60.98,10.0,Rainy,1.0,64.65
2022.0,1.0,P0014,Toys,South,58.0,158.0,73.54,96.24,10.0,Cloudy,1.0,100.59
2022.0,1.0,P0015,Furniture,South,55.0,173.0,74.65,46.08,10.0,Rainy,0.0,45.39
2022.0,1.0,P0016,Toys,East,19.0,126.0,9.24,35.05,5.0,Rainy,1.0,33.47
2022.0,1.0,P0017,Furniture,East,52.0,138.0,69.1,22.25,20.0,Sunny,1.0,17.44
2022.0,1.0,P0018,Toys,South,198.0,138.0,209.45,22.31,0.0,Cloudy,0.0,21.01
2022.0,1.0,P0019,Furniture,West,196.0,100.0,197.28,43.23,20.0,Cloudy,1.0,47.27
2022.0,1.0,P0020,Toys,South,152.0,131.0,148.94,90.75,0.0,Sunny,0.0,88.24
2022.0,1.0,P0001,Furniture,South,317.0,100.0,331.97,44.84,15.0,Cloudy,0.0,43.79
2022.0,1.0,P0002,Toys,West,54.0,162.0,68.04,14.8,0.0,Cloudy,0.0,18.91
2022.0,1.0,P0003,Electronics,West,149.0,133.0,140.76,11.82,20.0,Sunny,0.0,6.85
2022.0,1.0,P0004,Electronics,South,247.0,199.0,251.63,50.1,10.0,Snowy,1.0,53.22
2022.0,1.0,P0005,Electronics,North,158.0,110.0,156.04,10.12,10.0,Cloudy,1.0,14.88
2022.0,1.0,P0006,Groceries,North,334.0,132.0,339.52,37.68,5.0,Rainy,1.0,39.7
2022.0,1.0,P0007,Toys,West,225.0,82.0,219.43,42.72,20.0,Cloudy,1.0,41.31
2022.0,1.0,P0008,Groceries,North,37.0,106.0,46.28,93.46,15.0,Rainy,0.0,93.68
2022.0,1.0,P0009,Electronics,South,335.0,168.0,335.05,62.82,15.0,Sunny,0.0,64.74
2022.0,1.0,P0010,Furniture,West,111.0,20.0,128.62,51.9,10.0,Cloudy,0.0,53.67
2022.0,1.0,P0011,Electronics,West,175.0,174.0,174.3,41.28,5.0,Rainy,1.0,45.86
2022.0,1.0,P0012,Toys,East,217.0,197.0,227.24,50.8,20.0,Snowy,1.0,50.97
2022.0,1.0,P0013,Toys,West,229.0,65.0,236.59,26.64,20.0,Snowy,1.0,29.48
2022.0,1.0,P0014,Electronics,East,62.0,42.0,56.79,89.37,20.0,Rainy,1.0,93.37
2022.0,1.0,P0015,Furniture,East,283.0,155.0,297.88,43.51,15.0,Rainy,0.0,48.36
2022.0,1.0,P0016,Furniture,West,79.0,99.0,86.83,71.44,10.0,Cloudy,0.0,75.1
2022.0,1.0,P0017,Toys,West,98.0,151.0,96.71,17.47,10.0,Snowy,0.0,19.33
2022.0,1.0,P0018,Electronics,West,12.0,23.0,6.57,81.0,10.0,Snowy,1.0,76.24
2022.0,1.0,P0019,Groceries,East,247.0,25.0,237.93,46.04,20.0,Cloudy,1.0,46.69
2022.0,1.0,P0020,Toys,East,17.0,170.0,7.87,76.12,0.0,Cloudy,0.0,79.62
2022.0,1.0,P0001,Groceries,West,2.0,108.0,-7.96,83.14,10.0,Sunny,1.0,82.45
2022.0,1.0,P0002,Electronics,North,71.0,99.0,74.08,91.06,5.0,Rainy,1.0,87.75
2022.0,1.0,P0003,Electronics,East,15.0,77.0,28.94,39.35,0.0,Rainy,0.0,42.66
2022.0,1.0,P0004,Toys,North,1.0,130.0,16.35,81.59,10.0,Rainy,0.0,79.22
2022.0,1.0,P0005,Electronics,West,182.0,116.0,201.4,75.47,20.0,Sunny,0.0,79.33
2022.0,1.0,P0006,Toys,North,54.0,124.0,44.45,71.89,0.0,Sunny,1.0,70.71
2022.0,1.0,P0007,Toys,North,63.0,141.0,76.05,28.86,15.0,Rainy,0.0,25.62
2022.0,1.0,P0008,Groceries,East,133.0,184.0,127.12,49.31,5.0,Snowy,1.0,52.94
2022.0,1.0,P0009,Furniture,West,24.0,188.0,25.24,53.77,10.0,Sunny,1.0,52.99
2022.0,1.0,P0010,Furniture,North,247.0,109.0,263.55,90.22,5.0,Rainy,1.0,95.05
2022.0,1.0,P0011,Toys,South,53.0,85.0,66.59,89.71,15.0,Sunny,1.0,88.3
2022.0,1.0,P0012,Toys,South,3.0,111.0,12.68,58.68,5.0,Snowy,1.0,60.03
2022.0,1.0,P0013,Clothing,West,57.0,114.0,49.04,21.8,0.0,Sunny,1.0,25.59
2022.0,1.0,P0014,Electronics,West,42.0,48.0,56.64,82.25,10.0,Cloudy,1.0,85.43
2022.0,1.0,P0015,Furniture,North,131.0,149.0,143.92,56.67,5.0,Cloudy,0.0,51.83
2022.0,1.0,P0016,Groceries,North,58.0,179.0,69.6,90.77,0.0,Cloudy,1.0,87.37
2022.0,1.0,P0017,Furniture,South,127.0,83.0,127.6,42.1,0.0,Rainy,1.0,39.34
2022.0,1.0,P0018,Groceries,East,27.0,128.0,39.01,97.17,20.0,Rainy,1.0,94.22
2022.0,1.0,P0019,Groceries,West,352.0,66.0,371.13,15.09,0.0,Snowy,1.0,14.89
2022.0,1.0,P0020,Furniture,West,21.0,54.0,38.77,65.76,15.0,Sunny,0.0,67.8
2022.0,1.0,P0001,Groceries,West,171.0,65.0,188.57,35.78,20.0,Rainy,1.0,32.92
2022.0,1.0,P0002,Toys,North,103.0,54.0,107.77,82.18,0.0,Sunny,1.0,85.48
2022.0,1.0,P0003,Electronics,North,5.0,117.0,1.76,81.44,0.0,Sunny,1.0,84.84
2022.0,1.0,P0004,Clothing,South,416.0,184.0,425.2,24.51,5.0,Sunny,0.0,22.21
2022.0,1.0,P0005,Groceries,East,54.0,39.0,64.08,59.92,5.0,Snowy,0.0,56.51
2022.0,1.0,P0006,Clothing,South,41.0,112.0,34.51,97.47,0.0,Sunny,1.0,96.01
2022.0,1.0,P0007,Furniture,East,221.0,147.0,234.85,54.21,15.0,Rainy,0.0,49.77
2022.0,1.0,P0008,Electronics,East,127.0,180.0,143.78,30.87,5.0,Rainy,0.0,31.31
2022.0,1.0,P0009,Groceries,East,71.0,158.0,65.14,46.5,15.0,Sunny,1.0,49.65
2022.0,1.0,P0010,Groceries,West,247.0,68.0,264.28,26.18,15.0,Cloudy,1.0,28.66
2022.0,1.0,P0011,Toys,East,159.0,159.0,174.86,46.31,10.0,Rainy,0.0,47.54
2022.0,1.0,P0012,Furniture,North,80.0,199.0,95.07,36.07,5.0,Sunny,0.0,31.96
2022.0,1.0,P0013,Toys,North,166.0,180.0,167.75,52.7,0.0,Sunny,0.0,56.52
2022.0,1.0,P0014,Toys,West,32.0,55.0,39.5,57.56,0.0,Sunny,1.0,54.09
2022.0,1.0,P0015,Toys,East,189.0,121.0,205.59,22.91,20.0,Rainy,0.0,19.44
2022.0,1.0,P0016,Groceries,South,78.0,101.0,83.4,21.47,0.0,Cloudy,0.0,23.94
2022.0,1.0,P0017,Toys,East,2.0,27.0,14.81,94.49,20.0,Rainy,0.0,98.42
2022.0,1.0,P0018,Electronics,North,13.0,184.0,13.6,93.45,20.0,Sunny,1.0,95.53
2022.0,1.0,P0019,Furniture,South,114.0,21.0,132.77,98.23,20.0,Rainy,1.0,93.38
2022.0,1.0,P0020,Groceries,West,6.0,40.0,21.1,55.04,20.0,Snowy,1.0,54.55
2022.0,1.0,P0001,Furniture,North,63.0,81.0,66.91,46.64,15.0,Rainy,0.0,44.03
2022.0,1.0,P0002,Clothing,South,123.0,29.0,120.01,34.33,20.0,Sunny,1.0,31.65
2022.0,1.0,P0003,Toys,West,73.0,104.0,76.77,86.92,5.0,Sunny,0.0,85.88
2022.0,1.0,P0004,Electronics,North,172.0,88.0,174.56,70.34,10.0,Snowy,1.0,71.9
2022.0,1.0,P0005,Furniture,East,251.0,108.0,252.55,79.81,20.0,Cloudy,1.0,84.58
2022.0,1.0,P0006,Electronics,East,191.0,84.0,191.89,27.23,15.0,Sunny,1.0,28.37
2022.0,1.0,P0007,Furniture,North,172.0,155.0,171.64,81.12,0.0,Rainy,0.0,80.18
2022.0,1.0,P0008,Toys,East,265.0,97.0,266.61,35.13,0.0,Sunny,1.0,38.46
2022.0,1.0,P0009,Furniture,West,319.0,33.0,338.27,80.33,10.0,Sunny,0.0,83.29
2022.0,1.0,P0010,Furniture,West,129.0,102.0,128.08,96.94,0.0,Rainy,1.0,98.88
2022.0,1.0,P0011,Furniture,East,15.0,85.0,34.79,68.95,15.0,Sunny,1.0,69.33
2022.0,1.0,P0012,Groceries,East,51.0,153.0,68.12,18.39,20.0,Snowy,0.0,20.02
2022.0,1.0,P0013,Electronics,East,236.0,34.0,242.99,23.12,20.0,Snowy,1.0,27.01
2022.0,1.0,P0014,Furniture,West,9.0,46.0,3.86,59.04,15.0,Cloudy,0.0,63.79
2022.0,1.0,P0015,Furniture,South,374.0,157.0,372.66,51.73,10.0,Cloudy,1.0,48.28
